epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,395.241,2.10243,3.23422,1.68641,0.26011,0.20935,0.19924,0.07067,1.9763,2.9484,1.58521,0.00047157,0.00047157,0.00047157
